lines_added,lines_deleted,net_churn,files_changed,commits_between,msg_total_length,has_perf_keyword,has_fix_keyword,has_test_keyword,has_refactor_keyword,has_dependency_keyword,project,language,prev_commit,commit,prev_energy_median,curr_energy_median,pct_change,p_value,cliffs_delta,is_regression_naive,is_regression
5,3,8,1,1,52,0,0,0,0,0,super-csv,java,a674e248d166d9355dd586cd76b950abdcff34d9,b3d586cdeb4aeb72ebbc020dbb4583eb02780af6,89.81,58.54,-0.3481794900345173,9.073400856319234e-06,0.9555555555555556,0,0
2,1,3,1,1,27,0,0,0,0,0,super-csv,java,b3d586cdeb4aeb72ebbc020dbb4583eb02780af6,c91d4d26c1957c88c5dbb279b961cfe7efe52873,58.54,58.16,-0.006491288008199566,0.48073111045562256,0.15555555555555556,0,0
22,0,22,1,1,50,0,0,0,0,0,super-csv,java,c91d4d26c1957c88c5dbb279b961cfe7efe52873,0316a0b08b9b59ed8a1aab822f18067c7b3365e1,58.16,57.41,-0.012895460797799175,0.10573920209087935,0.3511111111111111,0,0
270,196,466,2,1,56,0,0,0,0,0,super-csv,java,0316a0b08b9b59ed8a1aab822f18067c7b3365e1,93415b0293cf563a79618968de9b9dc778506c9b,57.41,58.45,0.018115310921442366,0.28084201086629845,-0.23555555555555555,0,0
14,13,27,1,1,57,0,0,0,0,0,super-csv,java,93415b0293cf563a79618968de9b9dc778506c9b,7597d94db38181902abcc79a5946bede8d8aeb40,58.45,56.72,-0.029597946963216493,0.8034411566561627,0.057777777777777775,0,0
1,1,2,1,1,68,0,0,1,0,0,super-csv,java,7597d94db38181902abcc79a5946bede8d8aeb40,244fdeb6bcffb53a5b9b1d83f2e023322a7f91dd,56.72,90.73,0.5996121297602258,3.3833394126542183e-06,-1.0,1,1
0,0,0,0,1,51,0,0,0,0,0,super-csv,java,244fdeb6bcffb53a5b9b1d83f2e023322a7f91dd,30ef3666697318324b9888a221dfd9f589db33d4,90.73,90.29,-0.004849553620632621,0.9503844315376063,0.017777777777777778,0,0
33,11,44,9,3,188,0,0,0,0,0,super-csv,java,30ef3666697318324b9888a221dfd9f589db33d4,b3aa85571b78911ad6ceb3ed543ff2ceb229ba55,90.29,90.92,0.006977516890020992,0.3296381262105611,-0.21333333333333335,0,0
0,0,0,0,1,49,0,0,0,0,0,super-csv,java,b3aa85571b78911ad6ceb3ed543ff2ceb229ba55,00e75ccea19a9d741b6340fe08ae88e3219d1667,90.92,89.79,-0.012428508578970474,0.35063394347705956,0.20444444444444446,0,0
21,0,21,6,2,57,0,0,1,0,0,super-csv,java,00e75ccea19a9d741b6340fe08ae88e3219d1667,7aa74d9c533301b5908cd1762e8ef7b30f960616,89.79,89.58,-0.0023387905111928718,0.755709307865404,0.07111111111111111,0,0
2,21,23,6,1,9,0,1,0,0,0,super-csv,java,7aa74d9c533301b5908cd1762e8ef7b30f960616,cb8f9a5e33e66f02004d210325b21b9b653fa069,89.58,90.12,0.006028131279303486,0.48073111045562256,-0.15555555555555556,0,0
7,4,11,2,1,65,0,0,0,0,0,super-csv,java,cb8f9a5e33e66f02004d210325b21b9b653fa069,c5664ba5a260b3689f5268d906e8e02d0923a661,90.12,89.19,-0.010319573901464789,0.15846460599820356,0.30666666666666664,0,0
0,0,0,0,1,57,0,0,0,0,0,super-csv,java,c5664ba5a260b3689f5268d906e8e02d0923a661,ca103ff75152b4a677bfebce07a2a5b77fd5bd03,89.19,91.74,0.02859064917591655,0.01614027989360373,-0.52,0,0
12,11,23,2,1,59,0,1,0,0,0,super-csv,java,ca103ff75152b4a677bfebce07a2a5b77fd5bd03,39b0ba40a53ff7d9c3c06affb6ade135374eedfa,91.74,90.11,-0.0177676040985393,0.10130368789404925,0.35555555555555557,0,0
9,10,19,2,1,39,0,1,0,0,0,super-csv,java,39b0ba40a53ff7d9c3c06affb6ade135374eedfa,7cedd45f81ab37dcdd064ab16a462b853a82a16d,90.11,89.45,-0.00732438131173007,0.5338294217441396,0.13777777777777778,0,0
7,5,12,3,2,153,0,0,0,0,0,super-csv,java,7cedd45f81ab37dcdd064ab16a462b853a82a16d,449f23218a0fd20c34dd02644c93096a13246e25,89.45,90.91,0.016321967579653367,0.05123941919274439,-0.4222222222222222,0,0
4,0,4,1,1,96,0,0,0,0,0,super-csv,java,449f23218a0fd20c34dd02644c93096a13246e25,f895539d2b286f3da73ba2f69ca85598830f4b91,90.91,90.3,-0.0067099329006709875,0.15846460599820356,0.30666666666666664,0,0
33,43,76,4,1,61,0,1,0,0,0,super-csv,java,f895539d2b286f3da73ba2f69ca85598830f4b91,0dec1e06d512f923708b9abebac8b79063e10db0,90.3,91.18,0.009745293466223806,0.28084201086629845,-0.23555555555555555,0,0
43,33,76,4,5,363,0,0,0,0,0,super-csv,java,0dec1e06d512f923708b9abebac8b79063e10db0,b20ffc15af39152e962f6ba9e846e7f451678526,91.18,89.24,-0.02127659574468098,0.11024714671331932,0.3466666666666667,0,0
15,4,19,2,4,113,0,1,0,0,0,super-csv,java,b20ffc15af39152e962f6ba9e846e7f451678526,63e8b0f8a3ddc15c1f500f198ab5004d76e4d633,89.24,89.18,-0.0006723442402508748,0.8519177555606353,0.044444444444444446,0,0
31,32,63,1,2,106,0,1,0,0,0,super-csv,java,63e8b0f8a3ddc15c1f500f198ab5004d76e4d633,f95e40e7a85274ba7acfc3e33f9138fab71547ca,89.18,90.43,0.01401659564924871,0.03808828420629213,-0.4488888888888889,0,0
19,0,19,5,2,87,0,0,1,0,0,super-csv,java,f95e40e7a85274ba7acfc3e33f9138fab71547ca,467af6f38b14078ec7845ea6e1ec96c3f420cf6a,90.43,88.88,-0.017140329536658314,0.07786504661964877,0.38222222222222224,0,0
7,46,53,11,1,46,0,1,0,0,0,super-csv,java,467af6f38b14078ec7845ea6e1ec96c3f420cf6a,41f97ef748b702688904ad9131e92b6fdc865b62,88.88,90.15,0.014288928892889404,0.3295843113676419,-0.21333333333333335,0,0
45,6,51,10,13,653,0,1,1,0,0,super-csv,java,41f97ef748b702688904ad9131e92b6fdc865b62,9e17e9c353a6b51f386fdfdcb116883089f544a7,90.15,89.78,-0.004104270660011143,0.7400217511938185,0.07555555555555556,0,0
1,0,1,1,1,36,0,1,0,0,0,super-csv,java,9e17e9c353a6b51f386fdfdcb116883089f544a7,15c519ec0cabbe73647748d869ada7605a45b25f,89.78,90.6,0.009133437291156083,0.3724053049155098,-0.19555555555555557,0,0
43,78,121,13,1,54,0,1,0,0,0,super-csv,java,15c519ec0cabbe73647748d869ada7605a45b25f,fc84db82d714150f1f6ee3d28e384ef1a81850cc,90.6,89.77,-0.009161147902869739,0.08894688604381429,0.3688888888888889,0,0
78,43,121,13,17,848,0,1,1,0,0,super-csv,java,fc84db82d714150f1f6ee3d28e384ef1a81850cc,03dc75147e32186484968725f36615f21ed22f8c,89.77,91.22,0.016152389439679213,0.0036867798789082876,-0.6266666666666667,0,0
47,86,133,14,1,22,0,0,0,0,0,super-csv,java,03dc75147e32186484968725f36615f21ed22f8c,3a91d78ae010415a7267ad3d1da759c5da88c227,91.22,89.42,-0.019732514799386067,0.0012136642883762816,0.6977777777777778,0,0
80,41,121,13,20,993,0,1,1,0,0,super-csv,java,3a91d78ae010415a7267ad3d1da759c5da88c227,b2279f301f85d7cf0728115c7b2cbf630cb47489,89.42,90.1,0.007604562737642503,0.4806822967560067,-0.15555555555555556,0,0
4,0,4,1,2,100,0,1,0,0,0,super-csv,java,b2279f301f85d7cf0728115c7b2cbf630cb47489,47ddb7a2352dda38d9ad45eaee2b0829b42a9f01,90.1,90.42,0.003551609322974555,0.22105065342981212,-0.26666666666666666,0,0
177,92,269,21,2,54,0,1,0,0,0,super-csv,java,47ddb7a2352dda38d9ad45eaee2b0829b42a9f01,7383f5938122d970852301baad9f38ed3c257168,90.42,90.6,0.0019907100199070184,0.9669147771731937,0.013333333333333334,0,0
141,206,347,22,24,1166,0,1,1,0,0,super-csv,java,7383f5938122d970852301baad9f38ed3c257168,99c54e5a9b5adcbf89f90de0ee36ed4837645985,90.6,89.12,-0.016335540838851983,0.2807884962973256,0.23555555555555555,0,0
16,2,18,2,1,54,0,0,0,0,0,super-csv,java,99c54e5a9b5adcbf89f90de0ee36ed4837645985,dd8aa21086ab813e8926c96bc76a5ef132a814cd,89.12,89.46,0.0038150807899460185,0.8356870092411566,-0.04888888888888889,0,0
0,0,0,0,1,46,0,0,0,0,0,super-csv,java,dd8aa21086ab813e8926c96bc76a5ef132a814cd,f5c1359f042ad2f5502791fbaa3d819b6e8c8b95,89.46,91.71,0.025150905432595575,0.05639236422683157,-0.41333333333333333,0,0
555,67,622,7,1,39,0,1,0,0,0,super-csv,java,f5c1359f042ad2f5502791fbaa3d819b6e8c8b95,ec1c8cf2f471590cb2524b9a27d8a525f2343ed3,91.71,90.47,-0.013520881038054683,0.3094743057014513,0.2222222222222222,0,0
63,623,686,20,2,164,0,1,1,0,0,super-csv,java,ec1c8cf2f471590cb2524b9a27d8a525f2343ed3,64002794c278b80f25aca34472d28936eaec869d,90.47,90.76,0.003205482480380306,0.8357050269952793,-0.04888888888888889,0,0
175,97,272,18,27,1281,0,1,1,0,0,super-csv,java,64002794c278b80f25aca34472d28936eaec869d,2228d63e2024974eca6474014493d6646e5603ae,90.76,89.66,-0.01211987659762019,0.4067868333984651,0.18222222222222223,0,0
1,1,2,1,1,15,0,0,0,0,0,super-csv,java,2228d63e2024974eca6474014493d6646e5603ae,703cb2774a7fdcfde8e2aba0d24d6ed410e83ae4,89.66,90.03,0.004126700869953207,0.9338864180775845,0.022222222222222223,0,0
221,168,389,23,3,61,0,1,0,0,0,super-csv,java,703cb2774a7fdcfde8e2aba0d24d6ed410e83ae4,c9c0cd168ce51350344b085a25edd0662aa3a851,90.03,89.22,-0.008997000999666802,0.6186695570822622,0.1111111111111111,0,0
168,221,389,23,29,1342,0,1,1,0,0,super-csv,java,c9c0cd168ce51350344b085a25edd0662aa3a851,7442d7900a863c98eac603478f928315b085e557,89.22,90.67,0.016251961443622537,0.2997583700887151,-0.22666666666666666,0,0
12,7,19,2,3,207,0,1,1,0,0,super-csv,java,7442d7900a863c98eac603478f928315b085e557,22a82cecd2a029a99a42812f6a7eebd01c7dee56,90.67,90.1,-0.0062865335833242235,0.7400217511938185,0.07555555555555556,0,0
25,24,49,13,3,85,0,0,0,0,0,super-csv,java,22a82cecd2a029a99a42812f6a7eebd01c7dee56,5c849d0a0bdd38063a3d127510b10dfe448bf009,90.1,89.77,-0.0036625971143174063,0.7243862381207838,0.08,0,0
548,26,574,16,2,85,0,1,0,0,0,super-csv,java,5c849d0a0bdd38063a3d127510b10dfe448bf009,c8b532030560ed7075b34cccdff3edee83dbd982,89.77,90.42,0.007240726300545903,0.575468379776696,-0.12444444444444444,0,0
29,551,580,18,2,16,0,0,0,0,0,super-csv,java,c8b532030560ed7075b34cccdff3edee83dbd982,42a10c502382ddd7160b90804a8a90e09981dce9,90.42,88.72,-0.018801150188011533,0.3296381262105611,0.21333333333333335,0,0
687,29,716,24,6,183,0,1,0,0,0,super-csv,java,42a10c502382ddd7160b90804a8a90e09981dce9,21ee9810bef522669f11f9aa45551b74c35d6411,88.72,91.09,0.026713255184851268,0.43064798984807773,-0.17333333333333334,0,0
22,680,702,23,3,45,0,0,0,0,0,super-csv,java,21ee9810bef522669f11f9aa45551b74c35d6411,b444f8346e6393382467e66de5f609fb4fdce3e8,91.09,90.12,-0.010648808870347994,0.2209478796537533,0.26666666666666666,0,0
867,22,889,25,7,190,0,1,0,0,0,super-csv,java,b444f8346e6393382467e66de5f609fb4fdce3e8,93580b443cac46b0c3120a1639d386e13c2a147f,90.12,90.64,0.005770084332001731,0.14076100681223516,-0.32,0,0
20,343,363,21,4,91,0,0,0,0,0,super-csv,java,93580b443cac46b0c3120a1639d386e13c2a147f,4be9e2e4e2b35157299ff719e6be7c10f8a996e3,90.64,89.72,-0.010150044130626673,0.4553018964198552,0.16444444444444445,0,0
323,0,323,9,6,151,0,1,0,0,0,super-csv,java,4be9e2e4e2b35157299ff719e6be7c10f8a996e3,f32f4a41b657435122a5ed5ebb5d3d7aa19715b4,89.72,89.92,0.0022291573785109546,0.8681969330621228,-0.04,0,0
1053,3,1056,16,12,511,0,0,0,0,0,fiber,go,2768ea2a7743a3cda5ecad65e030335b04d611ea,b96cbff310a2ba61f1b53dbca47cd42b228ed61a,265.405,265.45,0.00016955219381705665,0.7006144003659242,-0.058888888888888886,0,0
0,1007,1007,14,1,15,0,0,0,0,0,fiber,go,b96cbff310a2ba61f1b53dbca47cd42b228ed61a,a63f4f067b67513497049cbb22eb2bca9f24ecc5,265.45,265.41499999999996,-0.00013185157280099836,0.935162303375098,0.013333333333333334,0,0
3,3,6,1,1,15,0,0,0,0,0,fiber,go,a63f4f067b67513497049cbb22eb2bca9f24ecc5,fcb7f507f400bc7618cc29b2fd3adae50125d5cf,265.41499999999996,265.31,-0.00039560687979187825,0.4375267118877497,0.11777777777777777,0,0
0,0,0,0,1,42,0,0,0,0,0,fiber,go,fcb7f507f400bc7618cc29b2fd3adae50125d5cf,ea5b11e0af3ae8a964fc79b2f10b174d111528f4,265.31,265.27,-0.00015076702725121732,0.8707645250119629,-0.025555555555555557,0,0
2,2,4,1,1,11,0,1,1,0,0,fiber,go,ea5b11e0af3ae8a964fc79b2f10b174d111528f4,58e5ddab3a26ab83997ef374c9e4f7fe18469b52,265.27,265.47,0.0007539488068761846,0.2456431859444883,-0.17555555555555555,0,0
0,0,0,0,2,84,0,0,0,0,0,fiber,go,58e5ddab3a26ab83997ef374c9e4f7fe18469b52,6fce1a86f98484fd456d5ce592a428f8116601f8,265.47,265.45,-7.533807963249576e-05,0.8533555497312835,-0.028888888888888888,0,0
46,88,134,15,3,73,0,1,0,0,0,fiber,go,6fce1a86f98484fd456d5ce592a428f8116601f8,67a4cb1c86540d88e41dad28fd21d2cd772620aa,265.45,265.35,-0.0003767187794310262,0.19572243296225578,0.19555555555555557,0,0
5,0,5,1,1,17,0,1,1,0,0,fiber,go,67a4cb1c86540d88e41dad28fd21d2cd772620aa,1a3bd53e1c798a67b5cb88852dad10bc20ceb24a,265.35,265.36,3.7686074995254965e-05,0.9705115465757698,0.006666666666666667,0,0
0,0,0,0,2,84,0,0,0,0,0,fiber,go,1a3bd53e1c798a67b5cb88852dad10bc20ceb24a,f3434e503771785088b15a91946661fc00e2da49,265.36,265.415,0.00020726560144711644,0.8475435400939019,-0.03,0,0
124,124,248,16,2,58,0,0,0,0,0,fiber,go,f3434e503771785088b15a91946661fc00e2da49,1e171879d6e955267c4499bf779425f6f5b656bf,265.415,265.395,-7.535369138910254e-05,0.34014754188128604,-0.14444444444444443,0,0
3,0,3,1,1,21,0,0,0,0,0,fiber,go,1e171879d6e955267c4499bf779425f6f5b656bf,58d657cb0a7189fa4369f6c04de49c82e341581c,265.395,265.36,-0.00013187889749229702,0.17136672974547962,0.20666666666666667,0,0
0,0,0,0,1,84,0,1,0,0,0,fiber,go,58d657cb0a7189fa4369f6c04de49c82e341581c,2e2bb2497238b594b4bdae8e6e245cc7ae739efa,265.36,265.45,0.0003391618932769633,0.37092412106739236,-0.13555555555555557,0,0
105,91,196,15,2,84,1,0,0,0,0,fiber,go,2e2bb2497238b594b4bdae8e6e245cc7ae739efa,e65640a208e2ceafcbce0a080b2e9a6b8e024343,265.45,265.38,-0.0002637031456017826,0.5105098094440512,0.1,0,0
41,19,60,3,1,37,0,0,1,0,0,fiber,go,e65640a208e2ceafcbce0a080b2e9a6b8e024343,27cd8ad9c5b48a5ef0eb13a3ac6cb9911c89b422,265.38,228.385,-0.13940387369055696,3.008520215091029e-11,1.0,0,0
63,41,104,4,1,29,0,0,1,0,0,fiber,go,27cd8ad9c5b48a5ef0eb13a3ac6cb9911c89b422,3f64a4f78125c43263ff062c6e466abc1800c68e,228.385,265.355,0.16187577993300797,2.999100614022856e-11,-1.0,0,0
88,45,133,3,1,27,0,0,1,0,0,fiber,go,3f64a4f78125c43263ff062c6e466abc1800c68e,d2727f1fe8516038eec5f49ca0f82272a894afcb,265.355,265.365,3.7685364888511254e-05,0.40332839927732445,0.12666666666666668,0,0
42,107,149,5,2,88,0,0,1,0,0,fiber,go,d2727f1fe8516038eec5f49ca0f82272a894afcb,247485ae84c3b7595d432caa3f7a68e28c98199b,265.365,228.42000000000002,-0.13922333389859248,2.9878326118129625e-11,1.0,0,0
44,0,44,1,2,87,0,0,1,0,0,fiber,go,247485ae84c3b7595d432caa3f7a68e28c98199b,1442653ee29ae89aa339b1d9b63b749b322c2d3d,228.42000000000002,228.36,-0.0002626740215392797,0.5944321807827997,-0.0811111111111111,0,0
88,1,89,2,2,84,0,0,1,0,0,fiber,go,1442653ee29ae89aa339b1d9b63b749b322c2d3d,c5626bc0d5f4efa10587a508c5d5c4db30cc27b2,228.36,228.48000000000002,0.0005254860746190425,0.7006144003659242,-0.058888888888888886,0,0
350,460,810,27,1,33,0,0,0,0,0,fiber,go,c5626bc0d5f4efa10587a508c5d5c4db30cc27b2,5f0651fd4059337a9ce6abbdabbb151bd2b3f915,228.48000000000002,265.435,0.16174282212885147,3.006634138511715e-11,-1.0,0,0
1,1,2,1,1,33,0,0,0,0,0,fiber,go,5f0651fd4059337a9ce6abbdabbb151bd2b3f915,5073458cd0f00fd838b7ca2afd3bdac565ecffcb,265.435,265.275,-0.000602784109104018,0.13923442191740118,0.22333333333333333,0,0
1,0,1,1,1,33,0,0,0,0,0,fiber,go,5073458cd0f00fd838b7ca2afd3bdac565ecffcb,032f202f984fffcde34dd7ede2c16469d841637c,265.275,265.295,7.53934596175239e-05,0.9764063198324873,-0.005555555555555556,0,0
458,325,783,26,20,758,1,1,1,0,0,fiber,go,032f202f984fffcde34dd7ede2c16469d841637c,4995d4992168adc6ad011dc441df9131a7dee008,265.295,228.31,-0.13941084453155925,2.993461776053235e-11,1.0,0,0
1,1,2,1,1,33,0,0,0,0,0,fiber,go,4995d4992168adc6ad011dc441df9131a7dee008,3028b8d5d850b5a83aafd2ee4f529d57ff6c07df,228.31,228.45,0.0006132013490429081,0.06782300041887264,-0.27555555555555555,0,0
0,0,0,0,1,59,0,0,0,0,0,fiber,go,3028b8d5d850b5a83aafd2ee4f529d57ff6c07df,1cfca9bac6ba6fb237fb73dc52f62ad3e76fb279,228.45,228.49,0.00017509301816599022,0.5058059742636415,-0.10111111111111111,0,0
136,322,458,25,1,14,0,1,0,0,0,fiber,go,1cfca9bac6ba6fb237fb73dc52f62ad3e76fb279,d908716132044ffeaae74bb1c921ead768df2aa7,228.49,265.41499999999996,0.16160444658409537,3.0104073709630884e-11,-1.0,0,0
307,113,420,24,20,874,1,1,1,0,0,fiber,go,d908716132044ffeaae74bb1c921ead768df2aa7,f5c7092c175e1dde4614d918f0b8b8184bd15f4e,265.41499999999996,228.51,-0.13904639903547267,3.004749140670014e-11,1.0,0,0
124,314,438,25,1,30,0,1,0,0,0,fiber,go,f5c7092c175e1dde4614d918f0b8b8184bd15f4e,9fa54e4d69cf1c1d1dc332343ca323ec58b31f4e,228.51,265.375,0.1613277318279288,3.0104073709630884e-11,-1.0,0,0
13,6,19,1,1,27,0,0,1,0,0,fiber,go,9fa54e4d69cf1c1d1dc332343ca323ec58b31f4e,9bc4f6298d3cc5f5699bc792f49e90b7a840997d,265.375,265.225,-0.0005652378709372671,0.22529856870150478,0.18333333333333332,0,0
7,8,15,1,1,21,0,0,0,0,0,fiber,go,9bc4f6298d3cc5f5699bc792f49e90b7a840997d,2bf748c91abb9af7d90e009c127d46eba2249f17,265.225,270.87,0.021283815628240103,0.00033653304326096726,-0.54,0,0
0,1,1,1,1,17,0,0,0,0,0,fiber,go,2bf748c91abb9af7d90e009c127d46eba2249f17,a06d072e43ef919de87a965fd9c0373cafc26a85,270.87,271.615,0.002750396869346936,0.27066539514126664,-0.16666666666666666,0,0
307,113,420,24,21,916,1,1,1,0,0,fiber,go,a06d072e43ef919de87a965fd9c0373cafc26a85,9eba12c334bda8c3d15908dcb79eda876db22fd2,271.615,234.255,-0.13754763175818718,3.016075319890922e-11,1.0,0,0
114,308,422,24,1,14,0,0,0,0,1,fiber,go,9eba12c334bda8c3d15908dcb79eda876db22fd2,00b93b086e72a8295a7bf2cd6c0d64f0deb89816,234.255,271.78,0.1601886832725021,3.0179667984904466e-11,-1.0,0,0
307,113,420,24,22,958,1,1,1,0,0,fiber,go,00b93b086e72a8295a7bf2cd6c0d64f0deb89816,221fa325db4dcce98964f9a9479fd1d053277412,271.78,231.29500000000002,-0.14896239605563308,3.016075319890922e-11,1.0,0,0
1,1,2,1,1,35,0,0,0,0,0,fiber,go,221fa325db4dcce98964f9a9479fd1d053277412,efdff1d7481bfac574d55536f671915cb34103eb,231.29500000000002,233.505,0.009554897425365786,0.8129950876766485,-0.03666666666666667,0,0
167,12,179,14,1,24,0,0,1,0,0,fiber,go,efdff1d7481bfac574d55536f671915cb34103eb,e13411e184fb8b0567b0c8df177c42ee8d1cb314,233.505,234.08499999999998,0.002483886854671138,0.09772309657118694,-0.25,0,0
54,9,63,2,1,33,0,0,1,0,0,fiber,go,e13411e184fb8b0567b0c8df177c42ee8d1cb314,3ab65a3dbf4cf016638e50661299234b3206bf1c,234.08499999999998,234.14,0.0002349573872738827,0.9528345749999886,0.01,0,0
17,7,24,2,1,29,0,0,1,0,0,fiber,go,3ab65a3dbf4cf016638e50661299234b3206bf1c,4f808a0aa42c2a306e35b2c3815fac2d0afae982,234.14,233.8,-0.0014521226616553131,0.09474233267813773,0.25222222222222224,0,0
102,1,103,2,1,29,0,0,1,0,0,fiber,go,4f808a0aa42c2a306e35b2c3815fac2d0afae982,3cedf2dc3ed99612a80eb1490956cc14dcbc7d3f,233.8,233.945,0.0006201881950384167,0.6897323515284802,-0.06111111111111111,0,0
29,340,369,17,1,21,0,1,0,0,0,fiber,go,3cedf2dc3ed99612a80eb1490956cc14dcbc7d3f,f62391ef718ea792afebe8c12bbb1366afa9638d,233.945,234.09500000000003,0.0006411763448675292,0.9941013476686171,0.0022222222222222222,0,0
96,36,132,3,1,29,1,0,0,0,0,fiber,go,f62391ef718ea792afebe8c12bbb1366afa9638d,0088a6900aa92c9cff362c2ef51e99a49cfb90a1,234.09500000000003,233.985,-0.0004698947008693634,0.8824413605555141,0.023333333333333334,0,0
373,124,497,18,5,144,0,0,1,0,0,fiber,go,0088a6900aa92c9cff362c2ef51e99a49cfb90a1,0ad36c752602a4eb87845f3d201365250948b694,233.985,233.805,-0.0007692800820565712,0.9705127753417672,-0.006666666666666667,0,0
1,1,2,1,1,48,0,0,0,0,0,fiber,go,0ad36c752602a4eb87845f3d201365250948b694,d9d01188812947c1e51f8c99f3ef681f4a41fc6c,233.805,233.97,0.0007057163020465433,0.6680586816701353,-0.06555555555555556,0,0
3,0,3,1,1,28,0,0,0,0,0,fiber,go,d9d01188812947c1e51f8c99f3ef681f4a41fc6c,db10fd233e855208b8235a38b10617b60288243d,233.97,233.94,-0.00012822156686755198,0.7449520967065814,0.05,0,0
11,0,11,1,1,34,0,0,1,0,0,fiber,go,db10fd233e855208b8235a38b10617b60288243d,fc38f5d3807e858f6b0eadea6c234b14e7294150,233.94,233.71,-0.00098315807471997,0.37499717644417463,0.13444444444444445,0,0
32,16,48,1,1,41,0,0,1,0,0,fiber,go,fc38f5d3807e858f6b0eadea6c234b14e7294150,531d06094f95a7035734c557d94bc69120619e57,233.71,233.72,4.2788070685853856e-05,0.12233734975819908,-0.23333333333333334,0,0
0,0,0,0,1,51,0,0,1,0,0,fiber,go,531d06094f95a7035734c557d94bc69120619e57,e35b8eb3ec0dd1a441a257b4ae12bdbe54c37504,233.72,233.85,0.0005562211192880175,0.8187332804587691,0.035555555555555556,0,0
162,695,857,39,1,24,0,0,0,0,0,fiber,go,e35b8eb3ec0dd1a441a257b4ae12bdbe54c37504,bdd1bdbfa520a32093aa22c34dc17d2d86030075,233.85,272.07500000000005,0.16345948257429999,3.0122956066832855e-11,-1.0,0,0
673,141,814,38,35,1423,1,1,1,0,0,fiber,go,bdd1bdbfa520a32093aa22c34dc17d2d86030075,4f8a15a56fb4b7f6cec91c96c64c5c9c200b013d,272.07500000000005,233.76999999999998,-0.14078838555545367,3.008520215091029e-11,1.0,0,0
0,0,0,0,1,42,0,0,0,0,0,fiber,go,4f8a15a56fb4b7f6cec91c96c64c5c9c200b013d,0f4db47658c399c9d6631a3418f62a8c1a51c23d,233.76999999999998,234.07999999999998,0.0013260897463318745,0.4597227589974261,-0.11222222222222222,0,0
96,3,99,2,3,138,1,1,0,0,0,fiber,go,0f4db47658c399c9d6631a3418f62a8c1a51c23d,643a88fd850cbb947dec122234dd345fa6e314bb,234.07999999999998,234.135,0.00023496240601506675,0.21424467530331948,-0.18777777777777777,0,0
0,0,0,0,2,97,0,1,0,0,0,fiber,go,643a88fd850cbb947dec122234dd345fa6e314bb,e6b5df6c1aca5be3dc4077d78e2cce80f4afc94d,234.135,234.04000000000002,-0.00040574882012501525,0.19069335903641704,0.19777777777777777,0,0
10,102,112,3,1,27,0,1,0,0,0,fiber,go,e6b5df6c1aca5be3dc4077d78e2cce80f4afc94d,c8bb389ba69b2fef4161a1ec2aabfe9759714003,234.04000000000002,234.09500000000003,0.00023500256366436,0.7730862130659907,-0.044444444444444446,0,0
1,1,2,1,1,39,0,0,0,0,0,fiber,go,c8bb389ba69b2fef4161a1ec2aabfe9759714003,c993d8db2e9c1aecff93a68bf66202f20732a714,234.09500000000003,233.95999999999998,-0.0005766889510670785,0.7449520967065814,-0.05,0,0
96,3,99,2,6,282,1,1,0,0,0,fiber,go,c993d8db2e9c1aecff93a68bf66202f20732a714,2985b3b0042fc7af7cdff1a87e01137a3a0e435d,233.95999999999998,233.97,4.274234911959022e-05,0.8475728377589313,-0.03,0,0
0,49,49,1,1,22,0,0,0,0,0,fiber,go,2985b3b0042fc7af7cdff1a87e01137a3a0e435d,5421781b4d1dd2825149d45607ef4f65632b338b,233.97,233.815,-0.0006624780954823317,0.2972448419799476,0.15777777777777777,0,0
0,0,0,0,1,42,0,0,0,0,0,fiber,go,5421781b4d1dd2825149d45607ef4f65632b338b,83c4b695632d44a1113c9f2b95d500b538bae393,233.815,234.09500000000003,0.0011975279601395528,0.23394342981075722,-0.18,0,0
15,15,30,15,3,97,0,0,0,0,0,fiber,go,83c4b695632d44a1113c9f2b95d500b538bae393,6af635414c5cecbce353e5056f66c3b040dd9c09,234.09500000000003,233.89499999999998,-0.0008543540015807491,0.4779013573814327,0.10777777777777778,0,0
94,8,102,3,1,18,0,0,0,0,0,fiber,go,6af635414c5cecbce353e5056f66c3b040dd9c09,ebe107d54f2640b5a851d8067fc9690fdfef10cf,233.89499999999998,234.13,0.0010047243421193854,0.5394765076032924,-0.09333333333333334,0,0
23,0,23,1,1,20,0,0,0,0,0,fiber,go,ebe107d54f2640b5a851d8067fc9690fdfef10cf,d0c541ee2b046e8a6162ce5ed7d69cae46f63da1,234.13,234.265,0.0005766027420663345,0.1007495066579204,-0.2477777777777778,0,0
0,0,0,0,1,42,0,0,0,0,0,fiber,go,d0c541ee2b046e8a6162ce5ed7d69cae46f63da1,afc90518434baf1cb5bf9672c76d43177b8cd066,234.265,234.215,-0.0002134335047915094,0.2579655077551063,0.1711111111111111,0,0
2,1,3,1,1,68,0,0,0,0,0,fiber,go,afc90518434baf1cb5bf9672c76d43177b8cd066,abb701ac8730fe2e89d58c94103a92fb0764c6af,234.215,234.23,6.404372051314543e-05,0.7844364010069419,-0.042222222222222223,0,0
0,0,0,0,1,47,0,0,0,0,0,fiber,go,abb701ac8730fe2e89d58c94103a92fb0764c6af,5579e5709cbdc68d105209090c1494e4e5bcc952,234.23,233.925,-0.001302138923280444,0.11191213271937231,0.24,0,0
